,Reviews,Summary
353,"[3, 2, 19229, 5345, 18737, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 14142, 3, 7948, 2, 2044, 15517, 15042, 3, 8194, 3, 12377, 6609, 13400, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 5814, 18737, 15517, 9592, 2, 9890, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 5, 3, 19229, 2, 12377, 1]","[3, 2, 19229, 5345, 18737, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 3, 2795, 3, 26798, 10458, 1757, 21025, 2, 3, 2, 2795, 6588, 2, 6725, 7948, 2, 2795, 2795, 6, 3, 9890, 3, 14142, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 12377, 6609, 29812, 3, 2795, 12681, 14601, 2, 12377, 6469, 3, 1]"
354,"[3, 2, 2533, 5345, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 5814, 2795, 2, 2533, 2, 9890, 6469, 6, 3, 9890, 3, 14142, 3, 2795, 25157, 2, 6725, 3, 2, 3700, 7184, 6652, 2, 2795, 2795, 3, 17059, 5345, 19229, 2, 2795, 16624, 14391, 2, 3, 2, 3700, 6588, 2, 25945, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 1]","[3, 2, 2533, 5345, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 5814, 2795, 2, 2533, 2, 9890, 6469, 3, 2795, 3, 12095, 2, 1757, 24832, 31483, 2, 6469, 3, 2, 6652, 7948, 9890, 6469, 6, 3, 9890, 3, 2, 1757, 2, 3, 2, 3700, 7184, 6652, 2, 2795, 2044, 8194, 17148, 3, 5814, 6588, 2, 12681, 2, 18632, 15517, 3, 1]"
355,"[3, 2, 17148, 7184, 2, 15042, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 14142, 6725, 12681, 21044, 15517, 3, 5814, 6588, 2, 3, 12095, 8452, 6725, 2, 3, 2, 2533, 6469, 2, 18352, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 22123, 1]","[3, 2, 17148, 7184, 2, 15042, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 12681, 21044, 15517, 3, 5814, 6588, 2, 3, 12095, 8452, 6725, 2, 3, 2, 2533, 6469, 2, 18352, 3, 2795, 3, 2, 17238, 5814, 17657, 2, 1]"
356,"[3, 2, 15517, 18352, 6609, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 14142, 5814, 18737, 15517, 9592, 2, 9890, 3, 3700, 10458, 2044, 2, 2795, 6609, 2, 3, 8194, 3, 14142, 29812, 7184, 2, 3, 2, 16811, 17657, 2, 31585, 2, 5, 3, 2, 2044, 10338, 2, 1757, 1757, 3, 12095, 2, 1757, 24832, 2044, 3, 20447, 14982, 14709, 1]","[3, 2, 15517, 18352, 6609, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 20447, 14982, 14709, 22141, 16811, 6, 3, 9890, 3, 14142, 3, 2044, 2, 22123, 2, 3, 3700, 10458, 2044, 2, 2795, 6609, 2, 3, 2795, 3, 14142, 5814, 18737, 15517, 9592, 2, 9890, 3, 2, 2795, 2, 23110, 2, 3, 5814, 6588, 1]"
357,"[3, 2, 19229, 7184, 5814, 17657, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 2, 3700, 6469, 7184, 2, 5, 3, 2044, 2, 22123, 2, 3, 19229, 2, 12377, 3, 21025, 15042, 5345, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 8194, 25945, 5814, 2044, 6652, 3, 5814, 6588, 2, 3, 2795, 1]","[3, 2, 19229, 7184, 5814, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 3, 2795, 3, 14142, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 6725, 6609, 17657, 5814, 2, 3, 2, 10338, 5814, 3700, 6652, 9592, 6609, 5, 1, 0, 0, 0, 0, 0, 0]"
358,"[3, 21325, 6652, 5345, 17657, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 14142, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 14982, 10458, 2533, 5, 3, 2, 2044, 10338, 2, 1757, 1757, 3, 12095, 2, 1757, 24832, 2044, 3, 20447, 14982, 14709, 22141, 16811, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 21025, 1]","[3, 2, 2795, 6652, 5345, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 3, 2795, 12681, 2, 18632, 12377, 2, 6, 3, 9890, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 5345, 2, 3, 2, 14709, 3, 5814, 14601, 14982, 6588, 2, 9890, 6469, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 3, 2795, 3, 14142, 3, 1]"
359,"[3, 9592, 10458, 17657, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 10458, 10338, 6, 3, 9890, 3, 2795, 9890, 2, 20000, 3, 2, 17238, 2, 2044, 7948, 15042, 3, 2, 19229, 2, 5, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 2, 27616, 20447, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 3, 8194, 3, 25644, 2, 1]","[3, 2, 2044, 10458, 17657, 12681, 3, 2, 10458, 8452, 2, 6469, 3, 2, 14709, 2, 17059, 16811, 6588, 21302, 25083, 6, 3, 9890, 3, 2, 17238, 2, 2044, 7948, 15042, 3, 2, 19229, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
360,"[12681, 20447, 8452, 6725, 2, 25752, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 5, 3, 5814, 17674, 2, 16811, 1757, 2, 7184, 2, 6, 3, 9890, 3, 14142, 6725, 3, 2, 17238, 5814, 17657, 2, 23110, 3, 2, 10458, 10338, 2, 3, 1]","[3, 2, 20447, 8452, 6725, 2, 25752, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 3, 2795, 3, 14142, 6725, 3, 2, 2533, 2, 22682, 2, 3, 17059, 8724, 17238, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
361,"[3, 5814, 3700, 2, 16811, 12095, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 2044, 10338, 2, 2044, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 5814, 17674, 2, 2044, 3, 7948, 2, 2044, 2, 13400, 16624, 15042, 5345, 2, 5, 3, 2044, 2, 22123, 2, 3, 10458, 2795, 6588, 2, 8194, 2, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 1]","[3, 2, 3700, 2, 16811, 12095, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 3, 2, 2533, 2, 1757, 12095, 14391, 2, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 3, 13400, 2, 3700, 6588, 2, 8452, 9890, 2, 3, 2, 2795, 10458, 23110, 3, 2795, 12681, 14601, 2, 12377, 6469, 3, 2, 1]"
362,"[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 22420, 12095, 3, 21025, 2, 8194, 2, 6, 3, 9890, 3, 2795, 9890, 2, 20000, 3, 2, 2533, 1757, 20000, 15042, 3, 6725, 12095, 7184, 2, 5, 3, 3700, 5814, 2044, 2, 8194, 2, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 2795, 25157, 15042, 3, 2, 10338, 1]","[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 22420, 12095, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 16811, 6, 3, 9890, 3, 21025, 2, 15042, 3, 2, 2533, 1757, 20000, 6725, 2, 3, 6725, 12095, 7184, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 1]"
363,"[3, 12095, 25157, 7948, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 12681, 14391, 6469, 12377, 6609, 6, 3, 9890, 3, 25157, 5814, 6588, 31483, 2044, 3, 2, 2044, 25644, 26798, 23912, 15042, 5345, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 8194, 2, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 1]","[3, 2, 2533, 25157, 7948, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 12681, 14391, 6469, 12377, 6609, 3, 2795, 3, 2, 6609, 1757, 9592, 2, 1757, 30051, 2533, 2, 1757, 2, 6, 3, 9890, 3, 25157, 5814, 6588, 31483, 2044, 3, 2, 2044, 25644, 26798, 23912, 15042, 5345, 2, 3, 2795, 12681, 14601, 2, 12377, 1]"
364,"[12681, 20447, 8452, 6725, 18, 2, 2533, 5345, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6652, 7948, 9890, 6469, 6, 3, 9890, 3, 2533, 6652, 25644, 6469, 3700, 6588, 2, 9592, 8452, 3, 14142, 3, 5814, 17674, 2, 16811, 1757, 2, 7184, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 1757, 6, 3, 1]","[3, 2, 20447, 8452, 6725, 18, 2, 2533, 5345, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6652, 7948, 9890, 6469, 3, 2795, 3, 5814, 2795, 2, 2533, 2, 9890, 6469, 6, 3, 9890, 3, 2044, 2, 7948, 14391, 2, 22123, 2, 3, 2, 2044, 3, 2, 3700, 7184, 6652, 2, 2795, 25752, 22141, 2, 31585, 2795, 3, 2795, 3, 1]"
365,"[3, 21025, 14391, 9592, 8452, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 7948, 2, 13400, 2, 21302, 25083, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 8452, 23110, 2, 5, 3, 3700, 5814, 2044, 2, 7184, 2, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 2, 1]","[3, 2, 25752, 22682, 18632, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 2795, 2, 2044, 2, 7948, 2, 21302, 25083, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 8452, 23110, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 3700, 6588, 3700, 2, 21302, 2, 3, 2, 17238, 10458, 2533, 6609, 23110, 5, 1, 0, 0, 0, 0, 0]"
366,"[3, 21325, 6652, 29812, 17674, 31545, 12095, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 10458, 10338, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 6469, 12095, 2, 5, 3, 2044, 2, 22123, 2, 3, 10458, 2795, 6588, 2, 8194, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 3, 1]","[3, 2, 2795, 6652, 29812, 17674, 31545, 12095, 12681, 3, 2, 10458, 10338, 2, 3, 7948, 2, 2044, 9592, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 6469, 12095, 2, 3, 2795, 3, 14142, 7948, 6609, 9890, 6469, 17657, 9890, 3, 2, 10338, 2, 13400, 16624, 15042, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
367,"[3, 2, 21044, 2, 12095, 3, 5814, 6588, 2, 8724, 17674, 18737, 3, 19473, 17148, 15042, 8724, 17674, 18737, 2, 3, 2, 17148, 5814, 23110, 21325, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 5, 3, 3700, 5814, 2044, 2, 8194, 2, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 1]","[3, 2, 21044, 2, 12095, 3, 5814, 6588, 2, 8724, 17674, 18737, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 6, 3, 9890, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 3, 2795, 3, 14142, 3700, 5814, 2044, 2, 8194, 3, 5814, 6588, 2, 3, 12377, 10338, 6725, 23110, 2, 8724, 17674, 18737, 5, 1, 0, 0]"
368,"[3, 2, 2795, 10338, 5345, 25644, 6725, 17657, 3, 2, 10458, 8452, 2, 6, 3, 9890, 3, 5814, 16811, 17674, 2, 9890, 3, 6725, 2, 1757, 6588, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 22123, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 5814, 17674, 2, 16811, 1757, 2, 31585, 2795, 3, 2, 2533, 15517, 1]","[3, 2, 2795, 10338, 5345, 25644, 6725, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 29577, 10338, 10458, 2, 6, 3, 9890, 3, 6725, 2, 1757, 6588, 2, 3, 2795, 3, 2, 10458, 10338, 3, 25945, 5814, 22682, 5345, 2, 3, 2, 2533, 15517, 13400, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
369,"[3, 8194, 3700, 2, 14391, 23110, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 6, 3, 9890, 3, 2, 10458, 10338, 3, 6725, 17657, 2, 6725, 3, 2, 2533, 8452, 2, 5814, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 1757, 6, 3, 9890, 3, 14142, 3, 2, 17238, 2, 17238, 2, 1]","[3, 2, 2533, 3700, 2, 14391, 23110, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6609, 3700, 12377, 6469, 3, 2795, 3, 2, 3700, 21025, 2795, 2, 17674, 2, 2795, 1757, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 6725, 17657, 2, 6725, 3, 2, 2533, 8452, 2, 5814, 3, 2795, 3, 5814, 18737, 15517, 9592, 2, 9890, 3, 6725, 1]"
370,"[3, 2, 19229, 5345, 18737, 3, 21025, 2, 7184, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 5, 3, 2044, 2, 22123, 2, 3, 2, 2044, 10338, 2, 2533, 2, 8724, 25945, 5345, 2, 16624, 2, 2533, 2, 3, 26798, 17148, 6, 3, 9890, 3, 6725, 23912, 2, 12095, 3, 12377, 10338, 6725, 12095, 1]","[3, 2, 19229, 5345, 18737, 12681, 8724, 2, 5345, 2044, 12377, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 3, 2795, 3, 14142, 3, 2795, 25157, 15042, 3, 7184, 3700, 2, 7184, 2, 3, 8194, 25945, 5814, 2044, 6652, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
371,"[3, 2, 2533, 14709, 6652, 3, 5814, 6588, 2, 3, 12095, 15517, 14391, 2, 3, 12377, 15517, 3, 17059, 14601, 2, 7184, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10458, 10338, 3, 2795, 2, 8194, 2, 2795, 16624, 15042, 5345, 2, 5, 3, 22420, 14982, 13400, 5345, 8194, 2, 3, 2795, 2, 23912, 2, 12095, 3, 5814, 6588, 2, 1]","[3, 2, 2533, 14709, 6652, 3, 5814, 6588, 2, 3, 12377, 2, 1757, 6652, 8724, 1757, 22036, 6588, 2, 3, 2795, 3, 22420, 14982, 13400, 5345, 7184, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 2795, 2, 8194, 2, 2795, 16624, 15042, 5345, 2, 3, 2795, 3, 2795, 25157, 15042, 3, 14142, 2, 14709, 2, 6725, 7184, 2, 3, 2, 2533, 2, 1]"
372,"[24697, 12377, 6609, 2, 2795, 20447, 6588, 12095, 3, 17059, 14601, 2, 9890, 3, 7948, 2, 2044, 15517, 15042, 6, 3, 9890, 3, 2, 3700, 6469, 8194, 2, 5, 3, 5814, 17674, 2, 16811, 1757, 2, 8194, 2, 6, 3, 9890, 3, 2, 27616, 20447, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 3, 8194, 3, 25644, 2, 14142, 5, 3, 1]","[3, 2, 2044, 12377, 6609, 2, 2795, 20447, 6588, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 12095, 2, 3, 2795, 3, 2, 3700, 6469, 8194, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
373,"[3, 2, 17148, 7184, 2, 15042, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6652, 7948, 9890, 6469, 6, 3, 9890, 12681, 17148, 2, 2533, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 5, 3, 17059, 14601, 2, 7184, 2, 3, 5814, 6588, 2, 3, 2, 6725, 21302, 2, 6, 3, 9890, 3, 14142, 3, 1]","[3, 2, 17148, 7184, 2, 15042, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 2, 6652, 7948, 9890, 6469, 3, 2795, 3, 3700, 5814, 2044, 2, 7184, 2, 6469, 3, 22420, 6725, 17657, 2, 1757, 2, 5345, 2044, 6469, 6, 3, 9890, 12681, 17148, 2, 2533, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 3, 2795, 1]"
374,"[3, 2533, 6609, 9592, 2, 19229, 5345, 18737, 3, 19473, 17148, 15042, 3, 3700, 2, 18632, 25644, 3, 2, 2044, 10338, 2, 2044, 6, 3, 9890, 3, 14142, 12681, 2, 7948, 6609, 6588, 2, 15042, 5345, 2, 12681, 3, 3700, 2, 17148, 21325, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 3, 7184, 3700, 2, 1]","[3, 2, 6609, 9592, 2, 19229, 5345, 18737, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 21044, 2, 2044, 12681, 2, 7948, 6609, 6588, 2, 15042, 5345, 2, 12681, 3, 3700, 2, 17148, 21325, 3, 2795, 3, 5814, 14601, 7184, 7184, 2, 6469, 8724, 18632, 5345, 2044, 6469, 5, 1, 0, 0, 0, 0]"
375,"[3, 12377, 2, 1757, 20447, 2, 2795, 8194, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 8724, 25644, 5345, 2044, 6469, 3, 12377, 2, 1757, 6, 3, 9890, 12681, 21044, 2, 9890, 3, 8194, 10458, 10338, 22682, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 9890, 3, 26672, 2, 17674, 2, 16811, 22581, 2, 6, 3, 9890, 3, 2, 1]","[3, 2, 2044, 2, 1757, 20447, 2, 2795, 8194, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 8724, 25644, 5345, 2044, 6469, 6, 3, 9890, 12681, 21044, 2, 8194, 8724, 3, 8194, 10458, 10338, 2, 6652, 1757, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 5814, 2044, 10338, 2, 2795, 2, 3, 12095, 2, 5345, 3700, 6588, 5, 1, 0, 0, 0, 0]"
376,"[3, 2, 22123, 3, 5814, 6588, 2, 8724, 17674, 18737, 3, 2, 10458, 10338, 12681, 3700, 2, 22682, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 18632, 2, 2795, 2, 5, 3, 2044, 2, 22123, 2, 3, 19229, 2, 23110, 2, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 2, 3700, 6469, 7184, 2, 5, 3, 2, 1757, 6652, 1]","[3, 2, 22123, 12681, 3, 2, 10458, 10338, 2, 12681, 3700, 2, 12377, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 18632, 2, 2795, 2, 3, 2795, 3, 2, 3700, 6469, 7184, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
377,"[3, 2, 2533, 8452, 14391, 6725, 3700, 7948, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 2, 9890, 2, 2044, 3, 9890, 2, 21302, 2, 5, 3, 2, 2044, 10338, 2, 1]","[3, 2, 2533, 8452, 14391, 6725, 3700, 7948, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 2, 9890, 2, 2044, 3, 9890, 2, 21302, 2, 3, 2795, 12681, 14601, 2, 12377, 1]"
378,"[3, 21325, 6652, 5345, 17657, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 10458, 10338, 6, 3, 9890, 3, 14142, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 3, 5814, 6588, 2, 3, 2044, 2, 2795, 10458, 23110, 5, 3, 2044, 2, 22123, 2, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 14142, 3, 2795, 25157, 15042, 3, 1]","[3, 2, 2795, 6652, 5345, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 3, 2795, 3, 29577, 10338, 10458, 2, 6, 3, 9890, 3, 14142, 3, 3700, 5814, 2044, 2, 22123, 3, 5814, 6588, 2, 3, 2044, 2, 2795, 10458, 23110, 3, 2795, 3, 6725, 2, 1757, 6588, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0]"
379,"[3, 17148, 6469, 2, 2533, 3, 2044, 2, 22123, 2, 3, 2, 8452, 12095, 2, 6, 3, 9890, 3, 2, 17059, 13400, 2, 6588, 2, 15042, 3, 6469, 9890, 2, 2044, 3, 2, 14142, 8452, 2, 2795, 2795, 5, 3, 2, 2044, 10338, 2, 2044, 3, 18737, 6609, 1757, 2, 2533, 15042, 3, 2, 10338, 10458, 7948, 7184, 24832, 2044, 6, 3, 9890, 1]","[3, 2, 2533, 6469, 2, 2533, 12681, 3, 2, 8452, 23110, 6469, 3, 18737, 6609, 1757, 2, 21302, 25083, 3, 2795, 3, 5814, 17674, 2, 16811, 1757, 2, 31585, 2, 6, 3, 9890, 3, 2, 17059, 13400, 2, 6588, 2, 15042, 3, 6469, 9890, 2, 2044, 3, 2, 14142, 8452, 2, 2795, 2795, 3, 2795, 12681, 14601, 2, 12377, 6469, 3, 2, 18632, 1]"
380,"[3, 6725, 17657, 21025, 5345, 24697, 2, 7948, 7184, 2, 15042, 3, 14982, 2, 21044, 3, 5814, 17674, 2, 2044, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 3, 5814, 6588, 2, 3, 6469, 2, 6725, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 22123, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 1]","[3, 2, 17657, 21025, 5345, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 14982, 2, 21044, 2795, 2, 17674, 2, 2795, 1757, 2, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 22123, 3, 5814, 6588, 2, 3, 6469, 2, 6725, 2, 3, 2795, 3, 6725, 2, 1757, 6588, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
381,"[3, 2, 17674, 17238, 2795, 6588, 2, 14391, 6652, 3, 7948, 2, 2044, 15517, 15042, 3, 18352, 2, 2044, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2044, 2, 1757, 20447, 5, 3, 2044, 2, 22123, 2, 3, 2, 12377, 9890, 21325, 2, 7184, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2, 3700, 7184, 6652, 1]","[3, 2, 17674, 17238, 2795, 6588, 2, 14391, 6652, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 5814, 2795, 2, 2533, 2, 9890, 6469, 3, 2795, 3, 14391, 2, 23110, 6469, 3, 3700, 29812, 14142, 6469, 3, 2, 3700, 20447, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2044, 2, 1757, 20447, 3, 2795, 3, 2, 3700, 7184, 6652, 1]"
382,"[3, 2044, 2, 26672, 18352, 14982, 6588, 2, 3, 19414, 2, 5814, 3700, 2, 2533, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 1757, 6652, 18352, 6609, 9890, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 2, 3700, 6469, 7184, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 9890, 3, 26672, 2, 17674, 2, 16811, 22581, 2, 1]","[3, 2, 26672, 18352, 14982, 6588, 2, 3, 19414, 2, 5814, 3700, 2, 2533, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 2795, 6588, 2, 6725, 7948, 2, 2795, 1757, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 2, 2533, 10458, 2044, 2, 3, 2, 2533, 28232, 2, 3, 2, 1]"
