,Unnamed: 0,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
630,630,"[3, 3, 3, 3, 3, 3, 3, 245, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3]",2024-09-16,1,181,1,1,0
631,631,"[3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-26,2,129,1,1,0
632,632,"[3, 3, 3, 3, 328, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3]",2024-09-30,1,104,1,1,0
633,633,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 734, 3, 3]",2024-09-16,3,127,1,1,0
634,634,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 328, 328, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",2024-07-08,4,677,1,1,0
635,635,"[3, 3, 3, 3, 3, 3]",2024-09-20,5,46,1,1,0
636,636,"[3, 3, 3, 3]",2024-09-15,5,37,1,1,0
637,637,"[3, 3, 3, 3, 3, 3]",2024-09-13,2,55,1,1,0
638,638,"[3, 3, 3]",2024-09-05,5,22,1,1,0
639,639,"[3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3]",2024-09-03,4,85,1,1,0
640,640,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-18,5,152,1,1,0
641,641,"[3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-26,5,119,1,1,0
642,642,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-09,5,160,1,1,0
643,643,"[3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-30,1,221,1,1,0
644,644,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 328]",2024-06-23,5,164,1,1,0
645,645,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 406, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-06-15,5,256,1,1,0
646,646,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-26,5,118,1,1,0
647,647,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-06-25,5,175,1,1,0
648,648,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2024-08-20,5,62,1,1,0
649,649,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-06-06,2,600,1,1,0
650,650,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-08-23,5,73,1,1,0
651,651,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-15,5,75,1,1,0
652,652,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3226, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3]",2024-06-26,1,228,1,1,0
653,653,"[3, 3, 3, 3, 3, 3, 3, 3, 2619, 3]",2024-08-07,5,78,1,1,0
654,654,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-08-03,5,80,1,1,0
655,655,"[3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 7586, 3, 3]",2024-07-02,1,135,1,1,0
656,656,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2024-06-07,5,112,1,1,0
657,657,"[3, 3, 3, 176, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 246, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5714, 3, 3, 3, 3, 3]",2024-07-08,1,276,1,1,0
658,658,"[3, 3, 3, 3, 3, 328, 3, 3, 176, 3, 7586, 3, 3, 3, 3, 3, 3, 3]",2024-08-13,1,148,1,1,0
659,659,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-28,5,278,1,1,0
660,660,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 116, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-17,5,377,0,1,0
661,661,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-21,1,185,1,1,0
662,662,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-06-07,5,83,1,1,0
663,663,"[3, 3, 3, 3, 3, 116, 3, 3, 3, 3, 3]",2024-08-13,2,71,1,1,0
664,664,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 328]",2024-09-23,5,291,0,1,0
665,665,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2024-03-23,5,134,1,1,0
666,666,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 176, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 328]",2024-04-13,2,334,1,1,0
667,667,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-19,2,215,1,1,0
668,668,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-06,5,126,1,1,0
669,669,"[3, 3]",2024-08-19,5,18,1,1,0
670,670,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 43]",2024-09-13,5,251,0,1,0
671,671,"[3, 3, 3, 328]",2024-08-30,5,24,1,1,0
672,672,"[3, 3, 116, 3, 3, 3, 3, 3, 116, 3, 3, 116, 3, 3, 3, 3]",2024-06-18,2,115,1,1,0
673,673,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-06,5,264,0,1,0
674,674,"[3, 3, 3, 3, 3]",2024-06-07,5,49,1,1,0
675,675,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-06-25,5,62,1,1,0
676,676,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 176, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-03-20,2,300,1,1,0
677,677,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-03-28,4,262,1,0,0
678,678,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3]",2024-09-16,5,196,0,1,0
679,679,"[3, 3, 3, 3, 3]",2024-07-05,5,47,1,1,0
680,680,"[3, 3, 3, 3, 3, 3]",2024-06-19,5,59,1,1,0
681,681,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 734, 3, 3, 3, 3, 3, 3, 3, 734, 3, 3, 3, 3, 3, 3, 3]",2024-09-07,5,214,0,1,0
682,682,"[3, 3226, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 328, 328, 328, 3, 3, 3]",2024-04-15,1,328,1,0,0
683,683,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-02-20,5,143,1,1,0
684,684,"[3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-03-21,1,257,1,1,0
685,685,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-02-09,5,111,1,1,0
686,686,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-03-07,5,119,1,1,0
687,687,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-06-11,5,60,1,1,0
688,688,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 116, 328, 116, 3, 3, 3, 3, 3]",2024-06-05,4,156,1,1,0
689,689,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-07,5,192,0,1,0
690,690,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-24,1,160,1,1,0
691,691,"[3, 3, 3, 3, 3, 3]",2024-05-19,5,45,1,1,0
692,692,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-12,5,162,0,1,0
693,693,"[3, 3, 3, 3]",2024-07-11,5,32,1,1,0
694,694,"[3, 7586, 3, 3]",2024-07-11,5,31,1,1,0
695,695,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-06-16,1,105,1,1,0
696,696,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-08,5,101,1,1,0
697,697,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-02,5,158,0,1,0
698,698,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-10-11,5,502,1,1,0
699,699,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 734]",2024-09-16,5,120,0,1,0
700,700,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2965, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 116, 134, 12, 3, 3, 3, 176, 12, 3]",2023-07-25,5,498,1,1,0
701,701,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-06-01,2,73,1,1,0
702,702,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-18,5,83,1,1,0
703,703,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-05-12,1,147,1,1,0
704,704,"[3, 3, 3, 3, 3, 3, 3]",2024-05-04,5,66,1,1,0
705,705,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-20,4,256,0,1,0
706,706,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-26,5,90,0,1,0
707,707,"[3, 3, 3, 3, 3, 3, 3, 116, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3226, 3, 3, 3, 844, 3, 3, 3, 3, 3, 3, 12, 3, 3]",2024-09-16,1,259,0,1,0
708,708,[3],2024-08-12,5,8,1,1,0
709,709,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 49519, 16355, 179, 3, 17809]",2024-04-04,1,213,1,1,0
710,710,"[3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 17220, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 698, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-04,1,310,0,1,0
711,711,"[3, 3, 3, 2619, 3, 3, 3, 7586, 3, 3, 3, 3, 3]",2024-09-13,5,106,0,1,0
712,712,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-02-26,5,128,1,1,0
713,713,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",2024-09-24,5,87,0,1,0
714,714,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-08,5,114,0,1,0
715,715,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2024-09-14,5,102,0,1,0
716,716,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-09-30,5,74,0,1,0
717,717,"[3, 3, 3, 116, 3, 3, 3, 3]",2024-06-07,1,52,1,1,0
718,718,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-12,5,98,0,1,0
719,719,"[3, 3, 3, 3, 3, 3]",2024-06-06,1,50,1,1,0
720,720,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 4539, 7078, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3]",2024-09-03,4,269,0,1,0
721,721,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-04,5,106,0,1,0
722,722,"[3, 3, 3, 3, 246, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-06,4,246,0,1,0
723,723,"[3, 3, 3, 3, 3, 3, 43]",2024-02-13,5,51,1,1,0
724,724,"[3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3]",2024-01-08,1,249,1,1,0
725,725,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-09-16,5,241,1,1,0
726,726,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-13,5,85,0,1,0
727,727,"[3, 3, 3]",2024-06-13,5,24,1,1,0
728,728,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 43]",2023-12-03,5,118,1,1,0
729,729,"[3, 3, 3, 3, 3, 3]",2024-06-15,1,56,1,1,0
730,730,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-30,2,104,1,1,0
731,731,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-05-10,1,90,1,1,0
732,732,"[3, 3, 3, 3]",2024-05-03,5,39,1,1,0
733,733,"[3, 3, 3, 3, 3, 3, 3]",2024-06-22,1,49,1,1,0
734,734,"[3, 328]",2024-08-14,5,8,1,1,0
735,735,"[3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1866, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2023-05-02,5,281,1,1,0
736,736,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 245, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-02-06,2,242,1,1,0
737,737,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2024-02-19,5,85,1,1,0
738,738,"[3, 3, 3, 3, 49519, 3, 17809, 3, 3, 49519, 3, 17809, 3, 3, 3, 116, 3, 3, 3, 3]",2024-09-25,1,126,0,1,0
739,739,"[3, 3, 3, 3, 3, 3, 3, 3, 1866, 3, 3, 3, 3, 2965, 3, 3, 3, 1866, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-01-20,4,264,1,1,0
740,740,"[3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-03-15,3,149,1,1,0
741,741,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-04-06,5,218,1,1,0
742,742,"[3, 3, 3, 3, 3, 3]",2024-01-08,5,49,1,1,0
743,743,"[3, 3, 3, 3, 3]",2024-09-20,5,53,0,1,0
744,744,"[3, 12, 3, 3, 12, 3, 3, 3, 3]",2024-06-05,1,53,1,1,0
745,745,"[3, 3, 3, 3, 246, 3, 3]",2024-06-16,1,45,1,1,0
746,746,"[3, 3, 3, 3, 3]",2024-09-29,5,44,0,1,0
747,747,"[3, 3, 3, 3, 3, 3, 3]",2024-09-13,5,57,0,1,0
748,748,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-02-26,5,69,1,1,0
749,749,"[3, 3, 3, 3, 3, 3]",2024-09-18,5,52,0,1,0
750,750,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-11-17,2,254,1,1,0
751,751,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3]",2023-11-26,2,236,1,1,0
752,752,"[3, 3, 3, 3, 3, 3, 3]",2024-09-17,5,50,0,1,0
753,753,"[3, 3, 3, 1866, 3, 3, 3, 3, 3, 734]",2024-09-05,5,63,0,1,0
754,754,"[3, 3, 3, 3, 3, 3, 3]",2024-09-14,5,51,0,1,0
755,755,"[3, 3, 3, 3, 3]",2024-09-24,5,42,0,1,0
756,756,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-04-16,5,236,1,1,0
757,757,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-09,5,55,0,1,0
758,758,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-05-06,1,69,1,1,0
759,759,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-11-13,5,96,1,1,0
760,760,"[3, 3, 3, 3, 3, 3]",2024-09-19,5,46,0,1,0
761,761,"[3, 3, 3, 3, 3]",2024-09-28,5,38,0,1,0
762,762,"[3, 3, 3, 3, 328, 3, 3, 328, 3, 328]",2024-09-05,5,57,0,1,0
763,763,"[3, 3, 3, 3, 734, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1866, 3, 3, 3, 3, 18159, 3, 328, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 328, 3, 3, 328]",2024-08-20,5,421,0,1,0
764,764,"[3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 7586, 3, 3]",2024-09-23,2,102,0,1,0
765,765,"[3, 3, 3, 3, 3, 3]",2024-09-10,5,51,0,1,0
766,766,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",2024-09-07,2,137,0,1,0
767,767,"[3, 3, 3, 3, 3, 3]",2024-09-14,5,47,0,1,0
768,768,"[3, 3, 3, 3, 3, 3, 3]",2024-03-08,2,53,1,1,0
769,769,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-03-17,3,112,1,1,0
770,770,"[3, 3, 328, 3, 3, 3, 3226, 3]",2024-09-14,5,45,0,1,0
771,771,"[3, 3, 3, 3, 3]",2024-09-23,5,38,0,1,0
772,772,"[3, 3, 3, 3, 3, 3]",2024-09-29,5,33,0,1,0
773,773,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-01-31,5,70,1,1,0
774,774,"[3, 3, 3, 3, 3, 3]",2024-09-07,5,49,0,1,0
775,775,"[3, 3, 3, 3, 3]",2024-09-07,5,49,0,1,0
776,776,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3]",2023-03-01,5,186,1,1,0
777,777,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-02,4,129,0,1,0
778,778,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-14,3,105,0,1,0
779,779,"[3, 3, 3, 3, 3, 1866]",2024-09-02,5,53,0,1,0
780,780,"[3, 3, 3, 3, 3, 3, 3]",2024-09-02,5,53,0,1,0
781,781,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-01,5,164,1,1,0
782,782,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-02,1,86,1,1,0
783,783,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-02-08,5,61,1,1,0
784,784,"[3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 1866, 3, 3, 3, 3, 4]",2023-11-13,5,130,1,1,0
785,785,"[3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2024-09-02,2,126,0,1,0
786,786,"[3, 3, 3, 3, 3, 3, 328]",2024-09-04,5,48,0,1,0
787,787,"[3, 3, 3, 3, 3, 3, 3, 3]",2023-11-15,5,75,1,1,0
788,788,"[3, 3, 3, 3]",2024-09-14,5,40,0,1,0
789,789,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 49519, 3, 17809, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-27,5,305,0,1,0
790,790,"[3, 3, 3, 3, 3, 328, 3, 328]",2024-09-05,5,46,0,1,0
791,791,"[3, 3, 3, 3]",2024-09-09,5,42,0,1,0
792,792,"[3, 3, 3, 3, 328]",2024-09-05,5,45,0,1,0
793,793,"[3, 3, 3, 3]",2024-09-13,5,38,0,1,0
794,794,"[3, 3, 3, 3, 3]",2024-02-18,5,30,1,1,0
795,795,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-03-04,4,104,1,1,0
796,796,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-07-12,5,87,1,1,0
797,797,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-08,5,138,1,1,0
798,798,"[3, 3, 3, 3, 3]",2024-01-18,5,40,1,1,0
799,799,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-12-24,1,204,1,1,0
800,800,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-12,4,90,0,1,0
801,801,"[3, 3, 3, 3]",2024-09-05,5,41,0,1,0
802,802,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-04-10,4,64,1,0,0
803,803,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-07-26,2,343,1,1,0
804,804,"[3, 3, 3, 3, 3, 3, 3, 3]",2023-11-16,5,106,1,1,0
805,805,"[3, 3, 3, 328, 3, 3, 3, 328, 3, 3, 3, 328]",2024-09-15,2,84,0,1,0
806,806,"[3, 3, 3, 3, 3]",2024-05-30,1,34,1,1,0
807,807,"[3, 3, 3, 3, 3, 3, 3]",2024-04-19,4,56,1,1,0
808,808,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-24,1,69,0,1,0
809,809,"[3, 3, 3]",2024-09-28,5,26,0,1,0
810,810,"[3, 3, 3, 3, 328, 328]",2024-09-23,5,28,0,1,0
811,811,"[3, 3, 3, 3, 3, 3, 1866, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3]",2023-03-03,5,267,1,1,0
812,812,"[3, 3, 3, 3, 3, 3, 306, 3, 3, 3, 176, 3, 734]",2024-09-11,3,85,0,1,0
813,813,"[3, 3, 3, 3]",2024-02-11,5,28,1,1,0
814,814,"[3, 3, 3, 3, 3]",2024-02-02,5,50,1,1,0
815,815,[3],2024-06-19,5,9,1,1,0
816,816,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-09-26,4,62,0,1,0
817,817,"[3, 3, 3, 3]",2024-09-12,5,32,0,1,0
818,818,"[3, 3, 3, 3]",2024-09-18,5,28,0,1,0
819,819,"[3, 3, 3, 3, 3]",2024-09-16,5,29,0,1,0
820,820,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1866, 3, 3, 3, 3, 3, 3, 3, 3, 698, 3, 21118, 3, 3, 3, 3, 3, 3, 3, 3, 306, 3, 3, 3, 3, 3, 3, 3, 328, 3]",2022-05-04,5,286,1,1,0
821,821,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-04-15,5,142,1,1,0
