,User review,Review date,Star review,Has media,Written by bot
1712,"[""\u0445\u043e\u043b\u043e\u0434\u0438\u043b\u044c\u043d\u0438\u043a"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0437\u0430\u043c\u0435\u0447\u0430\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""!"", ""\u043a\u043e\u043c\u043f\u0430\u043a\u0442\u043d\u044b\u0439"", ""\u0432\u043c\u0435\u0441\u0442\u0438\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u043e\u0434\u0443\u043a\u0442"", ""\u0445\u0440\u0430\u043d\u0438\u0442\u044c\u0441\u044f"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435"", ""\u043f\u043e\u043a\u0443\u043f\u0430\u0442\u044c"", ""\u0441\u043c\u0435\u043b\u043e"", ""!""]",2024-09-28,5,0,1
1713,"[""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043f\u044b\u043b\u0435\u0441\u043e\u0441"", ""!"", ""\u043c\u043e\u0449\u043d\u044b\u0439"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0443\u0431\u0438\u0440\u0430\u0442\u044c"", ""\u043c\u0443\u0441\u043e\u0440"", ""\u0434\u0430\u0436\u0435"", ""\u0442\u0440\u0443\u0434\u043d\u043e\u0434\u043e\u0441\u0442\u0443\u043f\u043d\u044b\u0439"", ""\u043c\u0435\u0441\u0442\u043e"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u0442\u0438\u0445\u043e""]",2024-09-28,5,0,1
1714,"[""\u043d\u043e\u0443\u0442\u0431\u0443\u043a"", ""-"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u043d\u0430\u0445\u043e\u0434\u043a\u0430"", ""\u0434\u043b\u044f"", ""\u0440\u0430\u0431\u043e\u0442\u0430"", ""!"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043b\u0451\u0433\u043a\u0438\u0439"", ""\u0432\u0441\u0451"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u0431\u0435\u0437\u0443\u043f\u0440\u0435\u0447\u043d\u043e"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-09-27,5,0,1
1715,"[""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0442\u0435\u043b\u0435\u0444\u043e\u043d"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u043a\u0430\u043c\u0435\u0440\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043f\u0440\u043e\u0446\u0435\u0441\u0441\u043e\u0440"", ""\u0432\u0441\u0451"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u044f"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u043e""]",2024-09-27,5,0,1
1716,"[""\u044d\u0442\u043e\u0442"", ""\u0441\u043c\u0430\u0440\u0442-\u0447\u0430\u0441\u044b"", ""\u2013"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0441\u0443\u043f\u0435\u0440"", ""!"", ""\u043e\u043f\u0435\u0440\u0430\u0442\u0438\u0432\u043d\u043e"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u043e\u043d\u0430\u043b\u044c\u043d\u043e\u0441\u0442\u044c"", ""\u043f\u043e\u0440\u0430\u0436\u0430\u0442\u044c"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0432\u044b\u0431\u043e\u0440"", ""!""]",2024-09-27,5,0,1
1717,"[""\u0443\u043c\u043d\u044b\u0439"", ""\u043a\u043e\u043b\u043e\u043d\u043a\u0430"", ""-"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0432\u044b\u0431\u043e\u0440"", ""\u0434\u043b\u044f"", ""\u0434\u043e\u043c"", ""!"", ""\u0437\u0432\u0443\u043a"", ""\u0448\u0438\u043a\u0430\u0440\u043d\u044b\u0439"", ""\u0432\u0441\u0451"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u044f"", ""\u043f\u043e\u043d\u044f\u0442\u043d\u044b\u0439"", ""\u0438"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u0438\u0441\u043f\u043e\u043b\u044c\u0437\u043e\u0432\u0430\u043d\u0438\u0435""]",2024-09-27,5,0,1
1718,"[""\u044d\u0442\u043e"", ""\u0441\u0430\u043c\u044b\u0439"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u043a\u0443\u0445\u043e\u043d\u043d\u044b\u0439"", ""\u043a\u043e\u043c\u0431\u0430\u0439\u043d"", ""!"", ""\u0437\u0430\u043d\u0438\u043c\u0430\u0442\u044c"", ""\u043c\u0430\u043b\u043e"", ""\u043c\u0435\u0441\u0442\u043e"", ""\u0441\u043f\u0440\u0430\u0432\u043b\u044f\u0442\u044c\u0441\u044f"", ""\u043b\u044e\u0431\u043e\u0439"", ""\u0437\u0430\u0434\u0430\u0447\u0430"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""\u0441\u043f\u0440\u0430\u0432\u043b\u044f\u0442\u044c\u0441\u044f"", ""\u043f\u0440\u0438\u0433\u043e\u0442\u043e\u0432\u043b\u0435\u043d\u0438\u0435"", ""!""]",2024-09-26,5,0,1
1719,"[""\u0441\u0435\u0439\u0444"", ""-"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u043d\u0430\u0434\u0451\u0436\u043d\u044b\u0439"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043c\u0430\u0442\u0435\u0440\u0438\u0430\u043b"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0437\u0430\u0449\u0438\u0442\u0430"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""\u0441\u0432\u043e\u0439"", ""\u0446\u0435\u043d\u0430"", ""-"", ""\u0445\u043e\u0440\u043e\u0448\u0438\u0439"", ""\u0432\u0430\u0440\u0438\u0430\u043d\u0442""]",2024-09-26,5,0,1
1720,"[""\u044d\u0442\u043e\u0442"", ""\u043a\u0443\u0440\u0442\u043a\u0430"", ""\u043d\u0435\u0432\u0435\u0440\u043e\u044f\u0442\u043d\u044b\u0439"", ""!"", ""\u0441\u043e\u0433\u0440\u0435\u0432\u0430\u0442\u044c"", ""\u0434\u0430\u0436\u0435"", ""\u0441\u0430\u043c\u044b\u0439"", ""\u0445\u043e\u043b\u043e\u0434\u043d\u043e\u0435"", ""\u0434\u0435\u043d\u044c"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""\u0441\u0438\u0434\u0435\u0442\u044c"", ""\u0438"", ""\u0432\u044b\u0433\u043b\u044f\u0434\u0435\u0442\u044c"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u043e"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043f\u043e\u0448\u0438\u0432"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""\u043d\u0430\u0441\u0442\u043e\u044f\u0449\u0438\u0439"", ""\u043d\u0430\u0445\u043e\u0434\u043a\u0430"", ""!""]",2024-09-30,5,0,1
1721,"[""\u0442\u0435\u043b\u0435\u0432\u0438\u0437\u043e\u0440"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u043f\u043e\u0442\u0440\u044f\u0441\u0430\u0442\u044c"", ""!"", ""\u0438\u0437\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435"", ""\u044f\u0440\u043a\u0438\u0439"", ""\u0438"", ""\u0447\u0451\u0442\u043a\u0438\u0439"", ""\u0437\u0432\u0443\u043a"", ""\u043c\u043e\u0449\u043d\u044b\u0439"", ""\u0438"", ""\u043e\u0431\u044a\u0451\u043c\u043d\u044b\u0439"", ""\u0441\u043c\u043e\u0442\u0440\u0435\u0442\u044c"", ""\u0444\u0438\u043b\u044c\u043c"", ""-"", ""\u043e\u0434\u0438\u043d"", ""\u0443\u0434\u043e\u0432\u043e\u043b\u044c\u0441\u0442\u0432\u0438\u0435"", ""\u0441\u043e\u0432\u0435\u0442\u043e\u0432\u0430\u0442\u044c"", ""\u0432\u0435\u0441\u044c"", ""!""]",2024-09-30,5,0,1
1722,"[""\u0448\u0430\u043f\u043a\u0430"", ""\u2014"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""!"", ""\u0441\u043e\u0433\u0440\u0435\u0432\u0430\u0442\u044c"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""\u0442\u043e\u0442"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u043e"", ""\u0432\u044b\u0433\u043b\u044f\u0434\u0435\u0442\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043c\u0435\u0445"", ""\u043f\u0440\u0435\u0432\u043e\u0441\u0445\u043e\u0434\u043d\u044b\u0439"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-09-30,5,0,1
1723,"[""\u0441\u0442\u0438\u0440\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u043c\u0430\u0448\u0438\u043d\u0430"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u0431\u0435\u0441\u043f\u0435\u0440\u0435\u0431\u043e\u0439\u043d\u043e"", ""!"", ""\u0441\u0442\u0438\u0440\u043a\u0430"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u0431\u0435\u043b\u044c\u0451"", ""\u043e\u0441\u0442\u0430\u0432\u0430\u0442\u044c\u0441\u044f"", ""\u0447\u0438\u0441\u0442\u044b\u0439"", ""\u0438"", ""\u0441\u0432\u0435\u0436\u0438\u0439"", ""\u044d\u043a\u043e\u043d\u043e\u043c\u0438\u0442\u044c"", ""\u0432\u0440\u0435\u043c\u044f"", ""\u0438"", ""\u0441\u0438\u043b\u0430"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-09-29,5,0,1
1724,"[""\u044d\u0442\u043e\u0442"", ""\u0445\u043e\u043b\u043e\u0434\u0438\u043b\u044c\u043d\u0438\u043a"", ""-"", ""\u043d\u0430\u0445\u043e\u0434\u043a\u0430"", ""!"", ""\u0432\u043c\u0435\u0441\u0442\u0438\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""\u0441\u043e\u0445\u0440\u0430\u043d\u044f\u0442\u044c"", ""\u043f\u0440\u043e\u0434\u0443\u043a\u0442"", ""\u0441\u0432\u0435\u0436\u0438\u0439"", ""\u0434\u0438\u0437\u0430\u0439\u043d"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u044b\u0439"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!""]",2024-09-29,5,0,1
1725,"[""\u043d\u043e\u0443\u0442\u0431\u0443\u043a"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0441\u0443\u043f\u0435\u0440"", ""!"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043b\u0451\u0433\u043a\u0438\u0439"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043f\u0440\u043e\u0438\u0437\u0432\u043e\u0434\u0438\u0442\u0435\u043b\u044c\u043d\u043e\u0441\u0442\u044c"", ""\u0440\u0430\u0431\u043e\u0442\u0430"", ""\u043a\u043e\u043c\u043f\u044c\u044e\u0442\u0435\u0440"", ""-"", ""\u043e\u0434\u0438\u043d"", ""\u0443\u0434\u043e\u0432\u043e\u043b\u044c\u0441\u0442\u0432\u0438\u0435"", ""!"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-09-29,5,0,1
1726,"[""\u0442\u0435\u043b\u0435\u0432\u0438\u0437\u043e\u0440"", ""\u043f\u0440\u0435\u0432\u0437\u043e\u0439\u0442\u0438"", ""\u0432\u0441\u0451"", ""\u043e\u0436\u0438\u0434\u0430\u043d\u0438\u0435"", ""!"", ""\u044f\u0440\u043a\u0438\u0439"", ""\u0438\u0437\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435"", ""\u0437\u0432\u0443\u043a"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u043f\u043e\u0442\u0440\u044f\u0441\u0430\u0442\u044c"", ""!"", ""\u0432\u0441\u0451"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u044f"", ""\u0438\u043d\u0442\u0443\u0438\u0442\u0438\u0432\u043d\u043e"", ""\u043f\u043e\u043d\u044f\u0442\u043d\u044b\u0439"", ""\u0438"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u0438\u0441\u043f\u043e\u043b\u044c\u0437\u043e\u0432\u0430\u043d\u0438\u0435""]",2024-09-29,5,0,1
1727,"[""\u0443\u043c\u043d\u044b\u0439"", ""\u0447\u0430\u0441\u044b"", ""-"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u043e\u043d\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u0438\u0441\u043f\u043e\u043b\u044c\u0437\u043e\u0432\u0430\u043d\u0438\u0435"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0440\u0435\u0430\u0433\u0438\u0440\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u043e"", ""\u0441\u043c\u043e\u0442\u0440\u0435\u0442\u044c\u0441\u044f""]",2024-09-29,5,0,1
1728,"[""\u043f\u044b\u043b\u0435\u0441\u043e\u0441"", ""\u043c\u043e\u0449\u043d\u044b\u0439"", ""\u0441\u043f\u0440\u0430\u0432\u043b\u044f\u0442\u044c\u0441\u044f"", ""\u043b\u044e\u0431\u043e\u0439"", ""\u0433\u0440\u044f\u0437\u044c"", ""\u0438"", ""\u043f\u044b\u043b\u044c"", ""\u0443\u0431\u0438\u0440\u0430\u0442\u044c"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0438"", ""\u044d\u0444\u0444\u0435\u043a\u0442\u0438\u0432\u043d\u043e"", ""\u0433\u043b\u0430\u0432\u043d\u043e\u0435"", ""-"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0442\u0438\u0445\u0438\u0439""]",2024-09-28,5,0,1
1729,"[""\u043a\u0443\u0440\u0442\u043a\u0430"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0441\u0443\u043f\u0435\u0440"", ""!"", ""\u0442\u0451\u043f\u043b\u044b\u0439"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u044b\u0439"", ""\u0438"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u043d\u043e\u0441\u043a\u0430"", ""\u043f\u0440\u0435\u0432\u043e\u0441\u0445\u043e\u0434\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043f\u043e\u0448\u0438\u0432"", ""!""]",2024-10-01,5,0,1
1730,"[""\u0442\u0435\u043b\u0435\u0432\u0438\u0437\u043e\u0440"", ""-"", ""\u043d\u0430\u0445\u043e\u0434\u043a\u0430"", ""!"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0438\u0437\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435"", ""\u043c\u043e\u0449\u043d\u044b\u0439"", ""\u0437\u0432\u0443\u043a"", ""\u0438"", ""\u0432\u0441\u0451"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u044f"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0438\u043d\u0442\u0443\u0438\u0442\u0438\u0432\u043d\u043e"", ""\u043f\u043e\u043d\u044f\u0442\u043d\u044b\u0439"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-10-01,5,0,1
1731,"[""\u0448\u0430\u043f\u043a\u0430"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""!"", ""\u0441\u043e\u0433\u0440\u0435\u0432\u0430\u0442\u044c"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""\u0438"", ""\u0432\u044b\u0433\u043b\u044f\u0434\u0435\u0442\u044c"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u043e"", ""\u043f\u0440\u0435\u0432\u043e\u0441\u0445\u043e\u0434\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043c\u0435\u0445"", ""\u0438"", ""\u043a\u043e\u043c\u0444\u043e\u0440\u0442\u043d\u043e"", ""\u0441\u0438\u0434\u0435\u0442\u044c"", ""\u0433\u043e\u043b\u043e\u0432\u0430""]",2024-10-01,5,0,1
1732,"[""\u0441\u0442\u0438\u0440\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u043c\u0430\u0448\u0438\u043d\u0430"", ""\u2014"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0447\u0443\u0434\u043e"", ""!"", ""\u0441\u0442\u0438\u0440\u043a\u0430"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u0431\u0435\u043b\u044c\u0451"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u043e"", ""\u0447\u0438\u0441\u0442\u044b\u0439"", ""\u044d\u043a\u043e\u043d\u043e\u043c\u0438\u0442\u044c"", ""\u0432\u0440\u0435\u043c\u044f"", ""\u0438"", ""\u0441\u0438\u043b\u0430""]",2024-10-01,5,0,1
1733,"[""\u0445\u043e\u043b\u043e\u0434\u0438\u043b\u044c\u043d\u0438\u043a"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0432\u0435\u043b\u0438\u043a\u043e\u043b\u0435\u043f\u043d\u044b\u0439"", ""!"", ""\u0441\u043e\u0445\u0440\u0430\u043d\u044f\u0442\u044c"", ""\u043f\u0440\u043e\u0434\u0443\u043a\u0442"", ""\u0441\u0432\u0435\u0436\u0438\u0439"", ""\u0432\u043c\u0435\u0441\u0442\u0438\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""\u0438"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u043e"", ""\u0441\u043c\u043e\u0442\u0440\u0435\u0442\u044c\u0441\u044f"", ""\u043a\u0443\u0445\u043d\u044f""]",2024-10-01,5,0,1
1734,"[""\u044d\u0442\u043e\u0442"", ""\u043f\u044b\u043b\u0435\u0441\u043e\u0441"", ""-"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0431\u043e\u043c\u0431\u0430"", ""!"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u043c\u043e\u0449\u043d\u044b\u0439"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0443\u0431\u0438\u0440\u0430\u0442\u044c"", ""\u043f\u044b\u043b\u044c"", ""\u0438"", ""\u043c\u0443\u0441\u043e\u0440"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u0442\u0438\u0445\u043e"", ""\u0438"", ""\u044d\u0444\u0444\u0435\u043a\u0442\u0438\u0432\u043d\u043e""]",2024-10-01,5,0,1
1735,"[""\u043d\u043e\u0443\u0442\u0431\u0443\u043a"", ""-"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0432\u0430\u0440\u0438\u0430\u043d\u0442"", ""\u0434\u043b\u044f"", ""\u0440\u0430\u0431\u043e\u0442\u0430"", ""!"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043b\u0451\u0433\u043a\u0438\u0439"", ""\u0438"", ""\u043d\u0430\u0434\u0451\u0436\u043d\u044b\u0439"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0441\u043e\u0447\u0435\u0442\u0430\u043d\u0438\u0435"", ""\u0446\u0435\u043d\u0430"", ""\u0438"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e""]",2024-10-02,5,0,1
1736,"[""\u044d\u0442\u043e\u0442"", ""\u0442\u0435\u043b\u0435\u0444\u043e\u043d"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u043f\u0440\u0435\u0432\u0437\u043e\u0439\u0442\u0438"", ""\u043c\u043e\u0439"", ""\u043e\u0436\u0438\u0434\u0430\u043d\u0438\u0435"", ""!"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u043c\u0435\u0440\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043f\u0440\u043e\u0446\u0435\u0441\u0441\u043e\u0440"", ""\u0438"", ""\u0432\u0441\u0451"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u043e""]",2024-10-02,5,0,1
1737,"[""\u0441\u043c\u0430\u0440\u0442-\u0447\u0430\u0441\u044b"", ""-"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u043d\u0430\u0445\u043e\u0434\u043a\u0430"", ""!"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u0438\u0441\u043f\u043e\u043b\u044c\u0437\u043e\u0432\u0430\u043d\u0438\u0435"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u044b\u0439"", ""\u0438"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u043e\u043d\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""\u0441\u043f\u0440\u0430\u0432\u043b\u044f\u0442\u044c\u0441\u044f"", ""\u0441\u0432\u043e\u0439"", ""\u0437\u0430\u0434\u0430\u0447\u0430""]",2024-10-02,5,0,1
1738,"[""\u0443\u043c\u043d\u044b\u0439"", ""\u043a\u043e\u043b\u043e\u043d\u043a\u0430"", ""-"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0432\u0430\u0440\u0438\u0430\u043d\u0442"", ""\u0434\u043b\u044f"", ""\u0434\u043e\u043c"", ""!"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0437\u0432\u0443\u043a"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u0443\u043f\u0440\u0430\u0432\u043b\u0435\u043d\u0438\u0435"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""\u0432\u0435\u0441\u044c"", ""!""]",2024-10-02,5,0,1
1739,"[""\u044d\u0442\u043e\u0442"", ""\u043a\u043e\u0444\u0435"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0431\u043e\u0436\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""!"", ""\u043d\u0435\u0432\u0435\u0440\u043e\u044f\u0442\u043d\u044b\u0439"", ""\u0430\u0440\u043e\u043c\u0430\u0442"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u043a\u0440\u0435\u043f\u043e\u0441\u0442\u044c"", ""\u0438"", ""\u0432\u043a\u0443\u0441"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u043f\u043e\u0442\u0440\u044f\u0441\u0430\u0442\u044c"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""\u043f\u043e\u043f\u0440\u043e\u0431\u043e\u0432\u0430\u0442\u044c"", ""\u0432\u0435\u0441\u044c"", ""!""]",2024-10-03,5,0,1
1740,"[""\u043f\u0435\u0440\u0447\u0430\u0442\u043a\u0430"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0443\u0434\u043e\u0431\u043d\u044b\u0439"", ""\u0438"", ""\u0442\u0451\u043f\u043b\u044b\u0439"", ""!"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""\u0441\u0438\u0434\u0435\u0442\u044c"", ""\u0440\u0443\u043a\u0430"", ""\u043d\u0435"", ""\u0441\u043a\u043e\u043b\u044c\u0437\u0438\u0442\u044c"", ""\u0438"", ""\u043e\u0431\u0435\u0441\u043f\u0435\u0447\u0438\u0432\u0430\u0442\u044c"", ""\u043a\u043e\u043c\u0444\u043e\u0440\u0442\u043d\u044b\u0439"", ""\u0440\u0430\u0431\u043e\u0442\u0430"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043f\u043e\u0448\u0438\u0432"", ""-"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""!""]",2024-10-03,5,0,1
1741,"[""\u0448\u0442\u0430\u043d\u044b"", ""\u043f\u0440\u043e\u0441\u0442\u043e"", ""\u0441\u0443\u043f\u0435\u0440"", ""!"", ""\u0441\u043e\u0447\u0435\u0442\u0430\u0442\u044c"", ""\u0441\u0435\u0431\u044f"", ""\u0441\u0442\u0438\u043b\u044c\u043d\u044b\u0439"", ""\u0434\u0438\u0437\u0430\u0439\u043d"", ""\u0443\u0434\u043e\u0431\u0441\u0442\u0432\u043e"", ""\u0438"", ""\u043f\u0440\u0430\u043a\u0442\u0438\u0447\u043d\u043e\u0441\u0442\u044c"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u043e"", ""\u043f\u043e\u0434\u0445\u043e\u0434\u0438\u0442\u044c"", ""\u0434\u043b\u044f"", ""\u043f\u043e\u0432\u0441\u0435\u0434\u043d\u0435\u0432\u043d\u044b\u0439"", ""\u043d\u043e\u0441\u043a\u0430"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-10-03,5,0,1
